geoid,state,DesignatedOZ,county,Type,Population,medhhincome,PovertyRate,unemprate,medvalue,medrent,severerentburden,vacancyrate,pctwhite,pctBlack,pctHispanic,pctunder18,pctover64,HSorlower,BAorhigher,CBSAType
25005650202,Massachusetts,,Bristol County,Low-Income Community,2242,53139.0,0.1275646686553955,0.099221788,208500.0,831.0,0.070063695,0.055093557,0.8991971611976624,0.0214094556868076,0.058429975,0.2359500378370285,0.206958070397377,0.5726762413978577,0.1902682483196258,Metro
25005650300,Massachusetts,,Bristol County,Low-Income Community,3323,48225.0,0.1386018246412277,0.0372507870197296,220000.0,729.0,0.1684334576129913,0.031908106,0.7706891298294067,0.004814926,0.151068315,0.170929878950119,0.1658140271902084,0.5681102275848389,0.2649606168270111,Metro
25005650400,Massachusetts,,Bristol County,Low-Income Community,3454,38108.0,0.203596294,0.133450910449028,174000.0,858.0,0.3333333432674408,0.1453325897455215,0.8077591061592102,0.038506079,0.089751013,0.2162709832191467,0.1496815234422683,0.7298319339752197,0.076890759,Metro
25005650500,Massachusetts,,Bristol County,Low-Income Community,3158,43947.0,0.1890437006950378,0.120972641,194500.0,811.0,0.2109004706144333,0.1241655573248863,0.7973400950431824,0.0535148829221725,0.110196329653263,0.2286257147789001,0.1038632020354271,0.591460645,0.092584267,Metro
25005650600,Massachusetts,,Bristol County,Low-Income Community,2766,23929.0,0.3622559607028961,0.083050847,198700.0,795.0,0.3613074123859405,0.1064425781369209,0.5491684675216675,0.1015907451510429,0.3308025896549225,0.2378886491060257,0.1597975343465805,0.6967418789863586,0.089223057,Metro
25005650700,Massachusetts,,Bristol County,Low-Income Community,2267,32383.0,0.3604960143566131,0.1173835098743438,167500.0,792.0,0.3728129267692566,0.1766409277915954,0.41420379281044,0.0224966909736394,0.5368328094482422,0.2924569845199585,0.07807675,0.7483540773391724,0.0526700802147388,Metro
25005650800,Massachusetts,,Bristol County,Low-Income Community,3768,27366.0,0.3624196946620941,0.070343278,175300.0,766.0,0.1611665338277816,0.1226252168416976,0.5793524384498596,0.093683653,0.2661889493465423,0.2468152940273285,0.1165074333548545,0.810441792,0.05060241,Metro
25005650900,Massachusetts,,Bristol County,Low-Income Community,2949,27532.0,0.3736859858036041,0.1591569781303405,184900.0,504.0,0.2082352936267852,0.045689654,0.3841980397701263,0.094947442,0.3981010615825653,0.3492709398269653,0.088843673,0.597048819,0.1163450628519058,Metro
25005651001,Massachusetts,,Bristol County,Non-LIC Contiguous,2983,35469.0,0.1828108429908752,0.078114912,238300.0,927.0,0.2100977152585983,0.0212598424404859,0.7214213609695435,0.033523299,0.0616828687489032,0.1448206454515457,0.2366744875907898,0.451644092798233,0.1808510571718216,Metro
25005651002,Massachusetts,,Bristol County,Low-Income Community,3706,61088.0,0.1560123860836029,0.089361705,204200.0,814.0,0.1004098355770111,0.0519897304475307,0.6880733966827393,0.064490013,0.168645442,0.2334052920341491,0.1799784153699875,0.4310077428817749,0.231395348906517,Metro
25005651100,Massachusetts,,Bristol County,Low-Income Community,4369,30789.0,0.3202764987945556,0.1303219050168991,179800.0,738.0,0.3366159498691559,0.1198721379041671,0.5555046796798706,0.06408789,0.2973220348358154,0.2925154566764831,0.1364156603813171,0.6219959259033203,0.1054989844560623,Metro
25005651200,Massachusetts,1.0,Bristol County,Low-Income Community,2110,33875.0,0.4480769336223602,0.1553062945604324,151900.0,952.0,0.267123282,0.1836306452751159,0.4635071158409118,0.084834121,0.3488151729106903,0.1957345902919769,0.064454973,0.6536827087402344,0.1140226647257804,Metro
25005651300,Massachusetts,1.0,Bristol County,Low-Income Community,1991,22500.0,0.3230112195014953,0.2114649713039398,169300.0,761.0,0.3798449635505676,0.2069279849529266,0.5394273996353149,0.1155198365449905,0.1717729717493057,0.1803113967180252,0.1431441456079483,0.5625,0.1798611134290695,Metro
25005651400,Massachusetts,,Bristol County,Low-Income Community,3289,33832.0,0.2704706788063049,0.098251961,199600.0,814.0,0.2582056820392608,0.0282608699053525,0.6135603785514832,0.070234112,0.1672240793704986,0.2283368855714798,0.1295226514339447,0.6045976877212524,0.1250574737787246,Metro
25005651500,Massachusetts,,Bristol County,Low-Income Community,3056,42255.0,0.1636423617601394,0.1259259283542633,159100.0,635.0,0.1966205835342407,0.064017661,0.4237565398216247,0.1083115190267562,0.2509816884994507,0.251963347,0.1560863852500915,0.5888833403587341,0.146219328045845,Metro
25005651600,Massachusetts,,Bristol County,Low-Income Community,3991,51733.0,0.1257830113172531,0.1305130571126938,170600.0,920.0,0.1705539375543594,0.0602200329303741,0.529441237,0.081433222,0.1743923872709274,0.2144825905561447,0.1227762475609779,0.4801727533340454,0.2202591300010681,Metro
25005651700,Massachusetts,,Bristol County,Low-Income Community,2372,24920.0,0.334562212,0.017441861,196600.0,657.0,0.1837500035762787,0.1088495552539825,0.3216694891452789,0.2280775755643844,0.2377740293741226,0.2124789208173751,0.1593591868877411,0.5749414563179016,0.2014051526784896,Metro
25005651800,Massachusetts,1.0,Bristol County,Low-Income Community,1916,13337.0,0.5208768248558044,0.07060755,225000.0,471.0,0.342857152223587,0.1127933412790298,0.5788100361824036,0.1325678527355194,0.1445720195770263,0.1722338199615478,0.2839248478412628,0.5656077265739441,0.2127071768045425,Metro
25005651900,Massachusetts,1.0,Bristol County,Low-Income Community,1753,22593.0,0.3120365142822265,0.2149877101182937,187500.0,587.0,0.2106060534715652,0.1081081107258796,0.300057054,0.1568739265203476,0.2276098132133484,0.2270393669605255,0.1386195123195648,0.6770133972167969,0.076342285,Metro
25005652000,Massachusetts,,Bristol County,Low-Income Community,2630,34405.0,0.246928259730339,0.080977842,193300.0,865.0,0.3365231156349182,0.1140065118670463,0.5885931849479675,0.074524716,0.1996197700500488,0.2239543795585632,0.1779467612504959,0.6096112132072449,0.1187904998660087,Metro
25005652100,Massachusetts,,Bristol County,Low-Income Community,2785,48722.0,0.1256732493638992,0.09205021,228700.0,909.0,0.2673469483852386,0.1241935491561889,0.7490125894546509,0.0229802504181861,0.1529622972011566,0.2050269246101379,0.1719928234815597,0.5682556629180908,0.2101841866970062,Metro
25005652200,Massachusetts,,Bristol County,Not Eligible,2953,70410.0,0.0349083215796897,0.06936771,227700.0,953.0,0.2297872340425532,0.069354839,0.9089061970877074,0.0237047070775482,0.015916018,0.1625465628174737,0.2316288520149001,0.410351201478743,0.3354898336414048,Metro
25005652300,Massachusetts,,Bristol County,Low-Income Community,2914,40788.0,0.3061084449291229,0.096659556,215000.0,765.0,0.21072319149971,0.029618083,0.7254632711410522,0.025394646,0.1372683644294738,0.2275222986936569,0.1352093368768692,0.7125067710876465,0.1472658365964889,Metro
25005652400,Massachusetts,,Bristol County,Low-Income Community,2669,34643.0,0.1903853565454483,0.2314112335443496,195000.0,743.0,0.234979972243309,0.1029641181230545,0.720869243,0.0198576245456933,0.158486321568489,0.2251779735088348,0.1457474678754806,0.6744060516357422,0.090172783,Metro
25005652500,Massachusetts,,Bristol County,Low-Income Community,2663,28305.0,0.3855787515640259,0.1073883175849914,199600.0,805.0,0.2706185579299927,0.1276238411664962,0.5771685838699341,0.070597067,0.1896357536315918,0.268494189,0.084866695,0.6716507077217102,0.1369617283344268,Metro
25005652600,Massachusetts,,Bristol County,Low-Income Community,2768,30000.0,0.3735465109348297,0.1335559338331222,129900.0,738.0,0.1970705687999725,0.2000000029802322,0.4089595377445221,0.0289017334580421,0.4974710941314697,0.3052745759487152,0.072615609,0.7478890419006348,0.083232813,Metro
25005652700,Massachusetts,,Bristol County,Low-Income Community,3353,21571.0,0.3244855403900146,0.1101694926619529,182600.0,646.0,0.3255269229412079,0.1297327429056167,0.5338503122329712,0.053981509,0.3039069473743438,0.2326274961233139,0.1255591958761215,0.7105871438980103,0.056403145,Metro
25005652800,Massachusetts,,Bristol County,Low-Income Community,3036,58675.0,0.094545454,0.078805968,230200.0,787.0,0.1120000034570694,0.063157894,0.9219367504119872,0.034255598,0.037878789,0.1587615311145782,0.1923583596944809,0.508905828,0.2849872708320617,Metro
25005653101,Massachusetts,,Bristol County,Low-Income Community,6446,65777.0,0.1385767757892608,0.1232835799455642,270900.0,640.0,0.2132435441017151,0.090752244,0.8954390287399292,0.003257834,0.0345950983464717,0.1960905939340591,0.2249457091093063,0.4633991122245788,0.2811372876167297,Metro
25005653102,Massachusetts,,Bristol County,Not Eligible,5895,85257.0,0.039439089,0.094109195,360500.0,1299.0,0.2065217391304347,0.0107166778298727,0.8800678541136556,0.0249363867684478,0.043765903,0.1699745547073791,0.083969466,0.5360294117647059,0.2017156862745098,Metro
25005653203,Massachusetts,,Bristol County,Non-LIC Contiguous,4952,60099.0,0.084965974,0.0353136695921421,252800.0,1096.0,0.2410147935152053,0.004038365,0.9228594303131104,0.001009693,0.015549273,0.1563004851341247,0.2796849906444549,0.5511363744735718,0.2107437998056411,Metro
25005653204,Massachusetts,,Bristol County,Not Eligible,3131,68676.0,0.07181789,0.0405479452054794,307500.0,1044.0,0.090909091,0.0279776179056754,0.8821462791440434,0.006068349,0.021718301,0.1887575854359629,0.1986585755349728,0.4328358208955223,0.297228145,Metro
25005653301,Massachusetts,,Bristol County,Not Eligible,5182,56250.0,0.066782474,0.077796468,387400.0,639.0,0.3161189358372457,0.0935787,0.9166345040524894,0.006754149,0.00270166,0.1821690467001157,0.3305673485140872,0.3421052631578947,0.4642502482621648,Metro
25005653304,Massachusetts,,Bristol County,Not Eligible,3217,94583.0,0.031706559,0.096164536,446800.0,1158.0,0.065088757,0.2445316881660123,0.9847684177805408,0.003730183,0.0,0.1513832763444202,0.2502331364625427,0.2782608695652174,0.4541501976284585,Metro
25005654100,Massachusetts,,Bristol County,Not Eligible,6858,80365.0,0.030432226,0.078883495,297300.0,773.0,0.1818181818181818,0.0309084055785902,0.9343832020997376,0.0,0.001312336,0.1743948673082531,0.1781860600758238,0.5188359577436715,0.2240382698823998,Metro
25005654200,Massachusetts,,Bristol County,Low-Income Community,3556,58698.0,0.072737686,0.0540540553629398,225500.0,760.0,0.125,0.0381679385900497,0.908605158,0.0005624297191388905,0.044150732,0.1782902181148529,0.1971316039562225,0.5884645581245422,0.155884638428688,Metro
25005655100,Massachusetts,,Bristol County,Not Eligible,4283,76521.0,0.036992263,0.043066322,287800.0,921.0,0.0267175572519083,0.055995131,0.9661452253093626,0.001167406,0.007237917,0.1933224375437777,0.2021947233247723,0.4402295186483901,0.3076187440229518,Metro
25005655200,Massachusetts,,Bristol County,Low-Income Community,4752,47589.0,0.1417475789785385,0.025162689,245300.0,654.0,0.2992700636386871,0.031837918,0.7754629850387573,0.002525253,0.046717170625925,0.2245370298624038,0.2129629701375961,0.4365952610969543,0.2486971616744995,Metro
25005655300,Massachusetts,1.0,Bristol County,Non-LIC Contiguous,3332,44107.0,0.097416744,0.0561134070158004,263500.0,745.0,0.1987704932689666,0.04398625344038,0.9144657850265504,0.004201681,0.013805522583425,0.1842737048864364,0.2085834294557571,0.4133170843124389,0.2736500203609466,Metro
25005655400,Massachusetts,,Bristol County,Not Eligible,3711,67300.0,0.093236324,0.08421537,263500.0,1243.0,0.2291021671826625,0.2141219624025676,0.981945567232552,0.0,0.002425222,0.1320398814335758,0.2581514416599299,0.3885157824042982,0.3415043653458697,Metro
25005985500,Massachusetts,,Bristol County,Not Eligible,5732,82222.0,0.080775444,0.068655759,340100.0,1180.0,0.081632653,0.1157495256166983,0.7637822749476623,0.1088625261688764,0.052512212,0.0448360083740404,0.037159805,0.5038986354775828,0.2787524366471735,Metro
25005985600,Massachusetts,,Bristol County,Not Eligible,5288,113456.0,0.0317506554034372,0.0552016985138004,449500.0,1432.0,0.077253219,0.039556962,0.8903177004538578,0.040090771558245,0.041603631,0.166036308623298,0.093419062,0.1753355704697986,0.5478187919463087,Metro
25005990000,Massachusetts,,Bristol County,Not Eligible,0,,,,,,,,,,,,,,,Metro
25007200100,Massachusetts,,Dukes County,Low-Income Community,4072,46816.0,0.1042385399341583,0.069576494,612200.0,1326.0,0.2789115607738495,0.5515211224555969,0.8671414256095886,0.074165031,0.002701375,0.1800098270177841,0.1350687593221664,0.2953087985515594,0.3894701302051544,Micro
25007200200,Massachusetts,,Dukes County,Not Eligible,4647,57773.0,0.1219777826181659,0.0142917192097519,578800.0,1326.0,0.0223325062034739,0.6080966511233573,0.8624919302775984,0.028620615,0.0221648375295889,0.2328383903593716,0.2724338282763073,0.2612244897959184,0.4049562682215743,Micro
25007200300,Massachusetts,,Dukes County,Not Eligible,4247,70556.0,0.054934602,0.051369863,655100.0,1725.0,0.0561056105610561,0.7315617176968997,0.8822698375323758,0.0240169531433953,0.0221332705439133,0.1377442900871203,0.179185307275724,0.4910771191841938,0.2938177182919056,Micro
25007200400,Massachusetts,,Dukes County,Not Eligible,4171,78854.0,0.079883805,0.038776389,828000.0,1208.0,0.1815068493150685,0.6672504378283712,0.8657396307839846,0.0160632941740589,0.0187005514265164,0.1711819707504195,0.220570606569168,0.2284820031298904,0.5001564945226917,Micro
25007990000,Massachusetts,,Dukes County,Not Eligible,0,,,,,,,,,,,,,,,Micro
25009201100,Massachusetts,,Essex County,Not Eligible,3471,72625.0,0.0421299005266237,0.0243523316062176,519100.0,1272.0,0.1146245059288537,0.078341014,0.9533275713050994,0.0135407663497551,0.0247767214059348,0.1489484298473062,0.2267358110054739,0.2406866325785244,0.5157048940832725,Metro
25009202101,Massachusetts,,Essex County,Not Eligible,2044,108851.0,0.02739726,0.053393665,444900.0,1371.0,0.184931506849315,0.084367246,0.9031311154598826,0.0181017612524461,0.01223092,0.25146771,0.1634050880626223,0.1197954711468225,0.6669101533966398,Metro
25009202102,Massachusetts,,Essex County,Not Eligible,6264,74205.0,0.095432968,0.040050063,323500.0,1243.0,0.261271676,0.05445151,0.9075670498084292,0.007662835,0.05587484,0.2448914431673052,0.1971583652618135,0.3395565927654609,0.3894982497082847,Metro
25009202200,Massachusetts,,Essex County,Not Eligible,5942,133214.0,0.033832688,0.045577211,578100.0,1402.0,0.3333333333333333,0.0129533678756476,0.9545607539548974,0.0001682935038707506,0.0144732413328845,0.2191181420397172,0.1704813194210703,0.1201215237204954,0.6732881514372517,Metro
25009203100,Massachusetts,,Essex County,Not Eligible,6859,130404.0,0.053685303,0.043502985,593300.0,1565.0,0.5352941176470588,0.049199085,0.9068377314477328,0.0284298002624289,0.052339991,0.2644700393643388,0.2065898819069835,0.097345133,0.6949009692372524,Metro
25009203200,Massachusetts,,Essex County,Not Eligible,4806,101902.0,0.038285476,0.0430561418319966,649300.0,1283.0,0.1510574018126888,0.067907445,0.9486059092800666,0.005826051,0.0139409071993341,0.2324178110694964,0.2392842280482729,0.1099585062240663,0.7125074096028453,Metro
25009203301,Massachusetts,,Essex County,Not Eligible,4100,76625.0,0.07985348,0.082302569,500600.0,1268.0,0.1758957654723127,0.064257028,0.9519512195121952,0.007073171,0.020487805,0.2024390243902439,0.2426829268292683,0.1928832723644828,0.5809777186564682,Metro
25009203302,Massachusetts,,Essex County,Not Eligible,4598,89266.0,0.0630709,0.028105167724388,615400.0,1465.0,0.2740157480314961,0.1000438788942518,0.932361896,0.007394519,0.046107003044802,0.2461939973901696,0.2316224445411048,0.1198710433763188,0.738862837,Metro
25009204101,Massachusetts,,Essex County,Low-Income Community,4974,57525.0,0.155704379081726,0.070371591,291400.0,1133.0,0.2524807155132293,0.069126822,0.8208684921264648,0.0231202244758605,0.1103739440441131,0.1620426177978515,0.1021310836076736,0.3160708248615265,0.4303374588489532,Metro
25009204102,Massachusetts,,Essex County,Non-LIC Contiguous,5055,66953.0,0.069211826,0.042560931,306800.0,1099.0,0.1984127014875412,0.049395163,0.752720058,0.072205737,0.1214638948440551,0.1315529197454452,0.2065281867980957,0.3387592136859894,0.4302825629711151,Metro
25009204200,Massachusetts,1.0,Essex County,Low-Income Community,5141,40469.0,0.2820813655853271,0.082307421,342000.0,1050.0,0.2954410910606384,0.040062845,0.7411009669303894,0.03773585,0.1737016141414642,0.1347986757755279,0.1071775928139686,0.3364589214324951,0.3974076211452484,Metro
25009204300,Massachusetts,,Essex County,Low-Income Community,3985,37451.0,0.261395127,0.071461506,286000.0,1009.0,0.3257055580615997,0.080276452,0.4456712603569031,0.1074027568101883,0.4228356480598449,0.2208281010389328,0.092848182,0.4986247420310974,0.2628683745861053,Metro
25009204400,Massachusetts,,Essex County,Not Eligible,3546,65497.0,0.052080385,0.037875289,351400.0,1221.0,0.2154779969650986,0.1099674972914409,0.7656514382402707,0.0298928369994359,0.1398759165256627,0.1748448956570784,0.158770445572476,0.3267215568862275,0.4038173652694611,Metro
25009204500,Massachusetts,,Essex County,Not Eligible,3177,76769.0,0.064414272,0.0230923694779116,268400.0,1216.0,0.1893939393939394,0.1216367713004484,0.8693736229146994,0.03745672,0.040604344,0.1447906830343091,0.1548630783758262,0.2404912836767036,0.5340729001584786,Metro
25009204600,Massachusetts,,Essex County,Non-LIC Contiguous,5045,80757.0,0.1046580746769905,0.080105633,330000.0,1203.0,0.1695431470870971,0.063451774,0.8420218229293823,0.0525272563099861,0.081268586,0.1629336029291153,0.1226957365870475,0.3456421494483948,0.3801248967647552,Metro
25009204701,Massachusetts,1.0,Essex County,Low-Income Community,6267,59904.0,0.192184492945671,0.1215344965457916,313100.0,1147.0,0.234599158167839,0.090809226,0.6562948822975159,0.044838041,0.2219562828540802,0.2280197888612747,0.15110898,0.3558223247528076,0.3599039614200592,Metro
25009204702,Massachusetts,,Essex County,Non-LIC Contiguous,5614,63384.0,0.1248883306980133,0.045454547,340300.0,1072.0,0.277491420507431,0.026526315,0.7522265911102295,0.059494123,0.1368008553981781,0.2208763808012008,0.111685074865818,0.4280566275119781,0.3302445411682129,Metro
25009205100,Massachusetts,,Essex County,Not Eligible,4893,84694.0,0.03923973,0.03264,293100.0,1107.0,0.066225166,0.097634625,0.5518087063151441,0.044553444,0.3122828530553852,0.2027386061720825,0.1328428367054976,0.4356038923869491,0.2572982255294791,Metro
25009205200,Massachusetts,,Essex County,Not Eligible,5999,69853.0,0.083446635,0.057407407,261600.0,1223.0,0.2734082397003745,0.0487192365645404,0.4757459576596099,0.0483413902317052,0.3022170361726954,0.2592098683113852,0.1133522253708951,0.5184025058731402,0.2422344035499869,Metro
25009205300,Massachusetts,,Essex County,Not Eligible,4206,88300.0,0.0527068924397805,0.044913628,295800.0,1158.0,0.1236363636363636,0.025673137,0.7845934379457917,0.008796957,0.095577746,0.2042320494531621,0.1165002377555872,0.3718291054739653,0.2923898531375167,Metro
25009205400,Massachusetts,,Essex County,Not Eligible,4703,106014.0,0.007442058,0.050120982,330300.0,1825.0,0.1578947368421052,0.021824287,0.9011269402509036,0.017435679353604,0.0444397193280884,0.1686157771635126,0.1622368700829257,0.3252244425137561,0.401969302056183,Metro
25009205500,Massachusetts,,Essex County,Low-Income Community,4948,51307.0,0.2364152520895004,0.123342178761959,231600.0,1180.0,0.340453952550888,0.092279859,0.2805173695087433,0.1685529500246048,0.4927243292331695,0.3177041113376617,0.091754243,0.5883327722549438,0.1352336704730987,Metro
25009205600,Massachusetts,,Essex County,Low-Income Community,4087,42237.0,0.2620503902435303,0.086980306,268800.0,805.0,0.4066587388515472,0.0204620454460382,0.5091754198074341,0.1519451886415481,0.2439442127943039,0.2845607995986938,0.1335943192243576,0.4384920597076416,0.2404761910438537,Metro
25009205700,Massachusetts,,Essex County,Non-LIC Contiguous,4888,88015.0,0.1118623241782188,0.02292769,248400.0,1332.0,0.5382436513900757,0.0564133,0.5523731708526611,0.095335513,0.2285188287496566,0.2027414143085479,0.091857612,0.5091277956962585,0.1811069250106811,Metro
25009205800,Massachusetts,,Essex County,Low-Income Community,3632,58299.0,0.1966850757598877,0.092316516,225000.0,1163.0,0.2586206793785095,0.079295151,0.2626652121543884,0.1024229079484939,0.4694383144378662,0.3199339210987091,0.06690529,0.558694601,0.154408186674118,Metro
25009205900,Massachusetts,,Essex County,Low-Income Community,4387,71563.0,0.2511520683765411,0.1031872481107711,256000.0,1124.0,0.3327673971652984,0.082432434,0.372008204460144,0.1358559429645538,0.3824937343597412,0.2619102001190185,0.082744472,0.5794230103492737,0.1751824766397476,Metro
25009206000,Massachusetts,,Essex County,Low-Income Community,3453,40755.0,0.2298281341791153,0.087804876,260900.0,1054.0,0.1807647794485092,0.061061949,0.1505936831235885,0.1169997081160545,0.5977410674095154,0.2890240252017975,0.075586446,0.6822572350502014,0.1159125566482544,Metro
25009206100,Massachusetts,1.0,Essex County,Low-Income Community,4110,27929.0,0.3106559514999389,0.072269805,246200.0,1007.0,0.3406884372234344,0.038674034,0.1669099777936935,0.150121659040451,0.4849148392677307,0.3121654391288757,0.072506085,0.6610544919967651,0.0926008,Metro
25009206200,Massachusetts,,Essex County,Low-Income Community,5280,36199.0,0.300946981,0.1343405544757843,235300.0,1124.0,0.3295638263225555,0.068541303,0.1564393937587738,0.094128788,0.6185606122016907,0.3410984873771667,0.0513257570564746,0.6421833038330078,0.1108490601181984,Metro
25009206300,Massachusetts,,Essex County,Low-Income Community,4186,60169.0,0.1488294303417205,0.073917136,222400.0,1241.0,0.2814465463161468,0.0381388254463672,0.2673196494579315,0.190396562218666,0.4352603852748871,0.308647871017456,0.088150978,0.585463285,0.1521565467119217,Metro
25009206400,Massachusetts,,Essex County,Low-Income Community,5457,55188.0,0.1541502028703689,0.1111111119389534,246400.0,1297.0,0.3607594966888428,0.050264548510313,0.4086494445800781,0.1559464931488037,0.3406633734703064,0.2290635854005813,0.105369247496128,0.5031828880310059,0.160300925374031,Metro
25009206500,Massachusetts,,Essex County,Low-Income Community,3146,36031.0,0.2473326921463012,0.1009732335805893,229800.0,1171.0,0.3910533785820007,0.082945012,0.193897008895874,0.2078830301761627,0.4799745678901672,0.3229497671127319,0.07692308,0.5760555267333984,0.1723539680242538,Metro
25009206600,Massachusetts,,Essex County,Low-Income Community,4097,38197.0,0.2047839909791946,0.082593247,260900.0,1114.0,0.3815126121044159,0.089232303,0.5301440358161926,0.089821823,0.2972907125949859,0.1996582895517349,0.1413229256868362,0.405396044,0.2504323720932007,Metro
25009206700,Massachusetts,,Essex County,Low-Income Community,4472,34185.0,0.3394226431846618,0.094364353,246800.0,913.0,0.3208516836166382,0.0547667331993579,0.3942307829856872,0.1384168118238449,0.3517441749572754,0.2182468622922897,0.1254472285509109,0.4859437644481659,0.265394926,Metro
25009206800,Massachusetts,1.0,Essex County,Low-Income Community,3637,20778.0,0.3793484270572662,0.066242039,237200.0,525.0,0.2351443171501159,0.087563455,0.2108880877494812,0.137750893831253,0.562001646,0.2375584244728088,0.1396755576133728,0.6740196347236633,0.088643789,Metro
25009206900,Massachusetts,,Essex County,Low-Income Community,3819,26733.0,0.2484816461801529,0.1023546382784843,218400.0,796.0,0.1551618874073028,0.1182654425501823,0.4873003363609314,0.1557999402284622,0.3377847671508789,0.1662738919258117,0.256087989,0.4074204862117767,0.2826855182647705,Metro
25009207000,Massachusetts,1.0,Essex County,Low-Income Community,2359,22460.0,0.3957081437110901,0.0488346293568611,118800.0,750.0,0.1790878772735595,0.018849207,0.2267910093069076,0.1632047444581985,0.498516321,0.2937685549259186,0.2094107717275619,0.7102473378181458,0.072791517,Metro
25009207100,Massachusetts,,Essex County,Low-Income Community,3502,44514.0,0.2004588544368744,0.095238097,245400.0,1124.0,0.1578249335289001,0.056210335,0.1447744220495224,0.1247858330607414,0.5508280992507935,0.273557960987091,0.051970303,0.7756794095039368,0.078765549,Metro
25009207200,Massachusetts,1.0,Essex County,Low-Income Community,2813,32654.0,0.2382142841815948,0.064323112,255000.0,695.0,0.1710875332355499,0.017424976,0.1756132245063781,0.110202632844448,0.4937788844108581,0.277284026145935,0.1315321773290634,0.5878719687461853,0.1151038706302642,Metro
25009208101,Massachusetts,,Essex County,Non-LIC Contiguous,4944,76821.0,0.040073983,0.042545948177576,335900.0,955.0,0.1952380985021591,0.078560568,0.8220064640045166,0.0161812305450439,0.09911003,0.1630258858203888,0.1814320385456085,0.5336604118347168,0.2144998610019683,Metro
25009208102,Massachusetts,1.0,Essex County,Low-Income Community,3570,72647.0,0.1109522432088851,0.08797954,335000.0,,0.2239583283662796,0.061990213,0.7484593987464905,0.052661065,0.125210091471672,0.1831932812929153,0.184593841433525,0.5063632726669312,0.2232934832572937,Metro
25009208200,Massachusetts,,Essex County,Not Eligible,5601,76223.0,0.1140867702196036,0.031428571,335800.0,651.0,0.168141593,0.0520787746170678,0.8918050348152116,0.033565435,0.0371362256739867,0.2235315122299589,0.2044277807534369,0.4511424404472532,0.2812348079727759,Metro
25009208300,Massachusetts,,Essex County,Not Eligible,7502,74975.0,0.1118429896491464,0.150483203,355700.0,1093.0,0.2583479789103691,0.051236749,0.9145561183684352,0.019194881,0.021594242,0.1924820047987203,0.1712876566249,0.4456363636363636,0.2738181818181818,Metro
25009208400,Massachusetts,,Essex County,Not Eligible,6156,101488.0,0.017612524,0.057585825,400900.0,1911.0,0.1524008350730689,0.02716915,0.8935997400909682,0.006822612,0.0342755035737491,0.1536712150747238,0.2270955165692007,0.4001669100771959,0.2756102649697475,Metro
25009209100,Massachusetts,,Essex County,Not Eligible,6676,103346.0,0.024537107,0.061995311,545000.0,1528.0,0.4442477876106194,0.071455154,0.8821150389454764,0.0320551228280407,0.0340023966446974,0.1882863990413421,0.1905332534451767,0.2621976219762197,0.4270192701927019,Metro
25009209200,Massachusetts,,Essex County,Not Eligible,5813,143750.0,0.009289523,0.075190355,632400.0,1418.0,0.8105263157894737,0.052889324,0.937381731,0.001032169,0.008945467,0.2549458111130225,0.2012730087734388,0.2239372469635627,0.5845141700404858,Metro
25009210100,Massachusetts,,Essex County,Not Eligible,6519,99023.0,0.039176525,0.040961491,401600.0,,0.1834862385321101,0.0304709141274238,0.9309710078232858,0.005982513,0.055223194,0.1593802730480135,0.2012578616352201,0.3474387527839643,0.3464264021056894,Metro
25009210200,Massachusetts,,Essex County,Not Eligible,5296,100147.0,0.0528455284552845,0.0126171593366979,379200.0,,0.175438596491228,0.004552352,0.9616691842900302,0.007364048,0.0103851963746223,0.1531344410876133,0.2537764350453172,0.3726946721311475,0.345030737704918,Metro
25009210300,Massachusetts,,Essex County,Low-Income Community,8772,53101.0,0.066611744,0.050097276,319600.0,1966.0,0.3126526772975921,0.088865764,0.908800721168518,0.0158458724617958,0.0145918829366564,0.1246010065078735,0.3541951775550842,0.3668777644634247,0.403909683227539,Metro
25009210400,Massachusetts,,Essex County,Non-LIC Contiguous,7067,69143.0,0.07051646,0.090220049,333900.0,1288.0,0.230694979,0.0150375943630933,0.85029006,0.056601103,0.064525262,0.1733408868312835,0.1999433934688568,0.4382261931896209,0.29860574,Metro
25009210500,Massachusetts,,Essex County,Not Eligible,6295,80040.0,0.0447974583002382,0.0528692879914984,358700.0,1159.0,0.1927272727272727,0.0524405,0.9353455123113582,0.004130262,0.037648928,0.1858617950754567,0.1736298649722001,0.3691245266206282,0.2675428826019158,Metro
25009210600,Massachusetts,,Essex County,Low-Income Community,5026,58977.0,0.084745765,0.1060773506760597,326900.0,1244.0,0.2861150205135345,0.029115342,0.6516116261482239,0.04516514,0.2809391021728515,0.2695980966091156,0.1295264661312103,0.4806226193904876,0.231575608,Metro
25009210700,Massachusetts,1.0,Essex County,Low-Income Community,4253,47662.0,0.1606046259403228,0.0604351311922073,267600.0,1028.0,0.2797731459140777,0.041299559,0.697390079,0.0305666588246822,0.206677645,0.2137314826250076,0.093580998,0.5171688795089722,0.217238962650299,Metro
25009210800,Massachusetts,1.0,Essex County,Low-Income Community,4826,36860.0,0.1835888922214508,0.0176,262800.0,920.0,0.1563076972961425,0.0420482940971851,0.7374637126922607,0.0109821800142526,0.179444670677185,0.1983008682727813,0.1624533832073211,0.6569487452507019,0.1644494831562042,Metro
